id,name,parameter.id,parameter.name,parameter.units,parameter.displayName,datetimeFirst.utc,datetimeFirst.local,datetimeLast.utc,datetimeLast.local,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local,latest.datetime.utc,latest.datetime.local,latest.value,latest.coordinates.latitude,latest.coordinates.longitude,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-08T05:00:00Z,2025-07-08T07:00:00+02:00,1,01:00:00,3343,3343:00:00,334300.0,334300.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-08T05:00:00Z,2025-07-08T07:00:00+02:00,2025-07-08 05:00:00+00:00,2025-07-08 07:00:00+02:00,390.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-09T05:00:00Z,2025-07-09T07:00:00+02:00,1,01:00:00,3363,3363:00:00,336300.0,336300.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-09T05:00:00Z,2025-07-09T07:00:00+02:00,2025-07-09 05:00:00+00:00,2025-07-09 07:00:00+02:00,320.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-10T05:00:00Z,2025-07-10T07:00:00+02:00,1,01:00:00,3378,3378:00:00,337800.0,337800.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-10T05:00:00Z,2025-07-10T07:00:00+02:00,2025-07-10 05:00:00+00:00,2025-07-10 07:00:00+02:00,460.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-11T05:00:00Z,2025-07-11T07:00:00+02:00,1,01:00:00,3397,3397:00:00,339700.0,339700.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-11T05:00:00Z,2025-07-11T07:00:00+02:00,2025-07-11 05:00:00+00:00,2025-07-11 07:00:00+02:00,500.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-11T14:00:00Z,2025-07-11T16:00:00+02:00,1,01:00:00,3405,3405:00:00,340500.0,340500.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-11T14:00:00Z,2025-07-11T16:00:00+02:00,2025-07-11 14:00:00+00:00,2025-07-11 16:00:00+02:00,500.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-11T14:00:00Z,2025-07-11T16:00:00+02:00,1,01:00:00,3405,3405:00:00,340500.0,340500.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-11T14:00:00Z,2025-07-11T16:00:00+02:00,2025-07-11 14:00:00+00:00,2025-07-11 16:00:00+02:00,500.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-11T14:00:00Z,2025-07-11T16:00:00+02:00,1,01:00:00,3405,3405:00:00,340500.0,340500.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-11T14:00:00Z,2025-07-11T16:00:00+02:00,2025-07-11 14:00:00+00:00,2025-07-11 16:00:00+02:00,500.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-15T05:00:00Z,2025-07-15T07:00:00+02:00,1,01:00:00,3423,3423:00:00,342300.0,342300.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-15T05:00:00Z,2025-07-15T07:00:00+02:00,2025-07-15 05:00:00+00:00,2025-07-15 07:00:00+02:00,500.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-16T05:00:00Z,2025-07-16T07:00:00+02:00,1,01:00:00,3440,3440:00:00,344000.0,344000.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-16T05:00:00Z,2025-07-16T07:00:00+02:00,2025-07-16 05:00:00+00:00,2025-07-16 07:00:00+02:00,520.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-17T05:00:00Z,2025-07-17T07:00:00+02:00,1,01:00:00,3461,3461:00:00,346100.0,346100.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-17T05:00:00Z,2025-07-17T07:00:00+02:00,2025-07-17 05:00:00+00:00,2025-07-17 07:00:00+02:00,580.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-18T05:00:00Z,2025-07-18T07:00:00+02:00,1,01:00:00,3480,3480:00:00,348000.0,348000.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-18T05:00:00Z,2025-07-18T07:00:00+02:00,2025-07-18 05:00:00+00:00,2025-07-18 07:00:00+02:00,540.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-19T05:00:00Z,2025-07-19T07:00:00+02:00,1,01:00:00,3502,3502:00:00,350200.0,350200.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-19T05:00:00Z,2025-07-19T07:00:00+02:00,2025-07-19 05:00:00+00:00,2025-07-19 07:00:00+02:00,500.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-20T05:00:00Z,2025-07-20T07:00:00+02:00,1,01:00:00,3523,3523:00:00,352300.0,352300.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-20T05:00:00Z,2025-07-20T07:00:00+02:00,2025-07-20 05:00:00+00:00,2025-07-20 07:00:00+02:00,550.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-21T07:00:00Z,2025-07-21T09:00:00+02:00,1,01:00:00,3544,3544:00:00,354400.0,354400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-21T07:00:00Z,2025-07-21T09:00:00+02:00,2025-07-21 07:00:00+00:00,2025-07-21 09:00:00+02:00,490.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-22T05:00:00Z,2025-07-22T07:00:00+02:00,1,01:00:00,3565,3565:00:00,356500.0,356500.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-22T05:00:00Z,2025-07-22T07:00:00+02:00,2025-07-22 05:00:00+00:00,2025-07-22 07:00:00+02:00,470.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-23T05:00:00Z,2025-07-23T07:00:00+02:00,1,01:00:00,3583,3583:00:00,358300.0,358300.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-23T05:00:00Z,2025-07-23T07:00:00+02:00,2025-07-23 05:00:00+00:00,2025-07-23 07:00:00+02:00,550.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-24T05:00:00Z,2025-07-24T07:00:00+02:00,1,01:00:00,3606,3606:00:00,360600.0,360600.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-24T05:00:00Z,2025-07-24T07:00:00+02:00,2025-07-24 05:00:00+00:00,2025-07-24 07:00:00+02:00,570.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-25T05:00:00Z,2025-07-25T07:00:00+02:00,1,01:00:00,3627,3627:00:00,362700.0,362700.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-25T05:00:00Z,2025-07-25T07:00:00+02:00,2025-07-25 05:00:00+00:00,2025-07-25 07:00:00+02:00,530.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
